"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.topic","Answer.destination_address","Answer.destination_name","Answer.sentence_1","Answer.sentence_2","Answer.sentence_3","Answer.sentence_4","Answer.sentence_5","Answer.sentence_6","Answer.starting_address","Approve","Reject"
"30P8I9JKOILTEM14MCWYQ6NLIM4V54","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:47:59 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:47:59 PDT 2020","","","3B1NLC6UGZWGBJQL7YBRCVLJ7RWGP6","A13TA3WX9VH0MM","Approved","Wed May 13 03:02:13 PDT 2020","Wed May 13 03:03:30 PDT 2020","Thu May 14 03:03:30 PDT 2020","Thu May 14 03:03:40 PDT 2020","","","77","100% (19/19)","100% (19/19)","100% (19/19)","a place you want to travel","Paisley PA3 2SW, United Kingdom","Glasgow Airport","I have booked a flight","I need you to take me to the airport","You should choose the fastest route","","","","575 Cotton St, Paisley PA1 1JG, United Kingdom"
"30U1YOGZGAW8Q7ZT7N9CDVR6WZ8SD4","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:47:59 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:47:59 PDT 2020","","","3SUWZRL0MYDAHZCPM7MU6S9QZ6P6E7","A13TA3WX9VH0MM","Approved","Wed May 13 02:38:35 PDT 2020","Wed May 13 02:41:06 PDT 2020","Thu May 14 02:41:06 PDT 2020","Thu May 14 02:41:37 PDT 2020","","","151","100% (19/19)","100% (19/19)","100% (19/19)","a place you want to travel","68/74 Glasgow Rd, Paisley PA1 3PN, United Kingdom","Iceland Foods","I would like to buy fresh groceries","Show me all supermarkets within 2 kilometres","I would prefer a supermarket with highest rating","","","","575 Cotton St, Paisley PA1 1JG, United Kingdom"
"31GN6YMHLPS7ZDZKOIE25JGR3FEWSH","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:48:02 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:48:02 PDT 2020","","","3DEL4X4EL6LL6JDCNV7ED8EQENCYXT","A4D99Y82KOLC8","Approved","Wed May 13 05:58:53 PDT 2020","Wed May 13 06:00:43 PDT 2020","Thu May 14 06:00:43 PDT 2020","Thu May 14 06:01:34 PDT 2020","","","110","100% (41/41)","100% (41/41)","100% (38/38)","an activity you want to do","60 Queen St W, Toronto, ON M5H 2M3","Toronto Old City Hall","I want to visit the old city hall","Is it near here? It will take about 3 minutes from here","Take me to old city hall","","","","595 Bay St Lower Concourse, Toronto, ON M5G 2C2"
"31J7RYECZLQRUZOR7LSG07C2F8XL1T","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:48:00 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:48:00 PDT 2020","","","358010RM5ET42PI7IKKU69AWW52VX7","A4D99Y82KOLC8","Approved","Wed May 13 04:53:15 PDT 2020","Wed May 13 04:55:20 PDT 2020","Thu May 14 04:55:20 PDT 2020","Thu May 14 04:55:34 PDT 2020","","","125","100% (41/41)","100% (41/41)","100% (38/38)","an activity you want to do","620 Yonge St, Toronto, ON M4Y 1Z8","Oliver Jewellery","I want to go to a pawnshop","Any recommendations? How long will it take to get there?","Take me to Oliver's jewelry","","","","7070 Warden Ave, Markham, ON L3R 5Y2"
"31KSVEGZ34SVYYZ79TEXF9BVHDVWRT","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:48:01 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:48:01 PDT 2020","","","37W3JXSD6686HJ8MDQBSBP0J5L2WYU","A4D99Y82KOLC8","Approved","Wed May 13 05:27:24 PDT 2020","Wed May 13 05:29:01 PDT 2020","Thu May 14 05:29:01 PDT 2020","Thu May 14 05:29:34 PDT 2020","","","97","100% (41/41)","100% (41/41)","100% (38/38)","a place you want to travel","781 Victoria Park Ave, Scarborough, ON M4C 5S8","Dentonia Park Golf Course","I want to play a round of golf","is there any city golf courses that are relatively cheap? what's the rating.","take me to the city golf course in Scarborough, Dentonia Park Golf Course","","","","555 Rexdale Blvd, Etobicoke, ON M9W 5L1"
"31MBOZ6PAORBH2YPNIH0H3VTJ5OCLA","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:48:00 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:48:00 PDT 2020","","","3X0H8UUIT1O9LXWDEKJ3T3CIOZWWS4","AA663LHAMX49A","Approved","Wed May 13 03:53:41 PDT 2020","Wed May 13 03:59:57 PDT 2020","Thu May 14 03:59:57 PDT 2020","Thu May 14 04:00:34 PDT 2020","","","376","100% (9/9)","100% (9/9)","100% (9/9)","a place you want to travel","99 Margin Street, Peabody, MA, 01960-0196","","i will be getting the microwave machine at the electronics store","i want to get my dog treated at the veterinary care","i have some tourists attraction locations for me to visit with my family","","","","17 Hale Street, Boston, MA 02136"
"32K26U12DNOOIZGX1IEHOIBDV32VDC","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:48:02 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:48:02 PDT 2020","","","3ZPPDN2SLVWXZIENKEP6Q20SP7X9EL","A13TA3WX9VH0MM","Approved","Wed May 13 02:32:20 PDT 2020","Wed May 13 02:35:59 PDT 2020","Thu May 14 02:35:59 PDT 2020","Thu May 14 02:36:34 PDT 2020","","","219","100% (19/19)","100% (19/19)","100% (19/19)","a place you want to travel","28 High St, Paisley PA1 2BZ, United Kingdom","Black Rooster Paisley","I want to go to a restaurant near the Town Hall","I want to know the ratings of all the nearby restaurants","I think I will choose the one in the town centre, with rating of 4 or more","","","","Storie St, Paisley PA1 2HT, United Kingdom"
"32XN26MTXZJRNA39B2OGM2TSAGRL0Q","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:48:00 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:48:00 PDT 2020","","","3VHP9MDGRNKR3ULMR9J3AAM07TGFCR","A13TA3WX9VH0MM","Approved","Wed May 13 02:48:15 PDT 2020","Wed May 13 02:49:53 PDT 2020","Thu May 14 02:49:53 PDT 2020","Thu May 14 02:50:35 PDT 2020","","","98","100% (19/19)","100% (19/19)","100% (19/19)","an activity you want to do","39-41 George St, Paisley PA1 2JY, United Kingdom","Kwang Tung","I would like to go somewhere I can eat","I don't want to eat in a fast food chain so it should be a restaurant","I would prefer Chinese food","","","","8 Wellmeadow St, Paisley PA1 2EE, United Kingdom"
"336OE47KI2KNR5GOIDJ7G60Y2J8WVM","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:48:03 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:48:03 PDT 2020","","","3CTOC39K37Q1WFCMJI2D9MMEZQIJ7J","A4D99Y82KOLC8","Approved","Wed May 13 05:01:54 PDT 2020","Wed May 13 05:03:26 PDT 2020","Thu May 14 05:03:26 PDT 2020","Thu May 14 05:03:34 PDT 2020","","","92","100% (41/41)","100% (41/41)","100% (38/38)","a place you want to travel","209 Wellesley St E, Toronto, ON M4X 1G1","Mr. Jerk","I want something spicy and from the islands.","I'm thinking Jerk chicken or Jerk Pork","Let's go to Mr. Jerk, one located in Jamestown","","","","610 Queen St W 3rd Floor, Toronto, ON M6J 1E3"
"338GLSUI43B5ORDPYT421VUR8COSFF","3EY3X634K3597FPSCB28Y1UD6JPHTR","Write a few sentences about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Wed May 13 01:48:00 PDT 2020","1","BatchId:4034995;OriginalHitTemplateId:928390845;","900","86400","Thu May 14 01:48:00 PDT 2020","","","33SA9F9TRXU8BERVDPZY4M83N8LWE1","A13TA3WX9VH0MM","Approved","Wed May 13 03:18:02 PDT 2020","Wed May 13 03:19:13 PDT 2020","Thu May 14 03:19:13 PDT 2020","Thu May 14 03:19:34 PDT 2020","","","71","100% (19/19)","100% (19/19)","100% (19/19)","an activity you want to do","39 Causeyside St, Paisley PA1 1YL, United Kingdom","iRepair Paisley","I would like to get my phone repaired","Is there any place nearby that repairs phones?","Take me to place that is nearest with rating over 4,2","","","","48 Causeyside St, Paisley PA1 1YH, United Kingdom"
