"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.topic","Answer.destination_address","Answer.destination_name","Answer.sentence_1","Answer.sentence_2","Answer.sentence_3","Answer.sentence_4","Answer.sentence_5","Answer.sentence_6","Answer.starting_address","Approve","Reject"
"3ATYLI1PRT26V17SA2EEWOCI5E2JOH","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","3CTOC39K37Q1WFCMJI2D9MME2W87JC","ADUHTU8T8BB40","Submitted","Sat May 30 17:39:11 PDT 2020","Sat May 30 17:41:25 PDT 2020","Sat Jun 06 17:41:25 PDT 2020","","","","134","0% (0/0)","0% (0/0)","0% (0/0)","a place you want to go to","1201 Lake Woodlands Dr, The Woodlands, TX 77380","","I want to go shop at the Woodland's Mall.","I want to know how far does it take to get there. It should be within 20 minutes with normal traffic.","Destination name: The Woodlands Mall","","","","3200 College Park Dr, Conroe, TX 77384"
"3ATYLI1PRT26V17SA2EEWOCI5E2JOH","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","3EO896NRAWVOUD9TWL5EEIEWRTDJTE","A3US4UBW01DT3O","Submitted","Sat May 30 11:24:06 PDT 2020","Sat May 30 11:28:02 PDT 2020","Sat Jun 06 11:28:02 PDT 2020","","","","236","0% (0/0)","0% (0/0)","0% (0/0)","a place you want to go to","4240 Cass Ave #103, Detroit, MI 48201, United States","Go Sy Thai","I would like some Thai food nearby","I would also like the place to have Satay","How long is the place from my location?","","","","4707 Anthony Wayne Dr, Detroit, MI 48201, United States"
"3ATYLI1PRT26V17SA2EEWOCI5E2JOH","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","3KOPY89HM82JVWBZH6ZNW5AYXSSJ3L","A2SK6X2ST16PZC","Submitted","Sat May 30 07:20:29 PDT 2020","Sat May 30 07:26:47 PDT 2020","Sat Jun 06 07:26:47 PDT 2020","","","","378","0% (0/0)","0% (0/0)","0% (0/0)","a place you want to go to","4775 W Panther Creek Dr Suite 310, The Woodlands, TX 77381","9Round Panther Creek","I want to go kickboxing at 9Round Panther Creek.","Can you tell me how long it will take to get there?","It is located in the Panther Creek Shopping Center.","","","","3707 College Park Dr, The Woodlands, TX 77384"
"3ATYLI1PRT26V17SA2EEWOCI5E2JOH","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","3MTMREQS4VI5L1AJXKXC83IC50DAWR","AKTQD9Y44G495","Submitted","Sat May 30 14:07:50 PDT 2020","Sat May 30 14:19:01 PDT 2020","Sat Jun 06 14:19:01 PDT 2020","","","","671","100% (1/1)","100% (1/1)","0% (0/0)","a place you want to go to","Destination address: 3200 Darnell Street Fort Worth, Texas 76107","Destination name: Modern Art Museum of Fort Worth","Please take me to the art museum.","I want to go to the nearest art museum","They say it is in Darnell Street.","How far is it from here?","","","1989 Colonial Pkwy, Fort Worth, TX 76110"
"3ATYLI1PRT26V17SA2EEWOCI5E2JOH","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","3NPI0JQDAO5KGOCRRYAYBE080SUTPZ","A1TO9C7AZND1VO","Submitted","Sat May 30 13:55:50 PDT 2020","Sat May 30 13:57:34 PDT 2020","Sat Jun 06 13:57:34 PDT 2020","","","","104","0% (0/0)","0% (0/0)","0% (0/0)","a place you want to go to","7885 Brooklyn Blvd Brooklyn Park, MN","Morries Brooklyn Park Subaru","I want to go to the nearest auto dealership","I want to go to a dealership that sells used vehicles","I want to find the fastest route to walk","","","","Park Lawn Park, Brooklyn Park, MN"
"3ATYLI1PRT26V17SA2EEWOCI5E2JOH","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","3OJSZ2ATDSWTPGX1UGYJ8C39KT957G","A1PNDILZWOX425","Submitted","Sat May 30 06:01:36 PDT 2020","Sat May 30 06:06:24 PDT 2020","Sat Jun 06 06:06:24 PDT 2020","","","","288","0% (0/0)","0% (0/0)","0% (0/0)","a place you want to go to","https://www.google.com/maps/place/Costco+Wembley/@51.5560323,-0.2720128,16z/am=t/data=!4m26!1m20!4m19!1m6!1m2!1s0x4876122afe75d5e5:0x4bd19b77528a7f6!2sWembley+Stadium,+Wembley+HA9+6QU!2m2!1d-0.2859847!2d51.5541741!1m6!1m2!1s0x487611826e542fa1:0x87fb6a06e4f03e0c!2sCostco+Wembley,+Second+Way,+Wembley!2m2!1d-0.2721979!2d51.5565531!3e0!6m3!1i0!2i0!3i4!3m4!1s0x487611826e542fa1:0x87fb6a06e4f03e0c!8m2!3d51.556553!4d-0.2721986","30 Second Way, Wembley HA9 0YJ","Head east on South Way/B4557 towards Wembley Park Blvd","Continue onto First Way","Continue onto Fifth Way","Continue onto Fourth Way","Slight right towards South Way/B4557","","London, Wembley HA9 0WS"
"3ATYLI1PRT26V17SA2EEWOCI5E2JOH","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","3UOUJI6MTDE4PAT7DUAPAN8DL35UX6","A4D99Y82KOLC8","Submitted","Sat May 30 03:28:32 PDT 2020","Sat May 30 03:31:41 PDT 2020","Sat Jun 06 03:31:41 PDT 2020","","","","189","100% (41/41)","100% (38/38)","0% (0/0)","a place you want to go to","40 Bay St, Toronto, ON M5J 2X2","Scotiabank Arena","Iwant to see a basketball game. Take me downtown so i can buy tickets","How far is it from here? 12 minutes from here.","I want to see the raptors play tonight","","","","80 Front St E, Toronto, ON M5E 1T4"
"3PKVGQTFIHKZN3U7OUWL06WBT5UYRY","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","324G5B4FB38UU9B0XAS7RH7I3MU70V","A397D1I20OGUK7","Submitted","Sat May 30 08:56:09 PDT 2020","Sat May 30 09:09:10 PDT 2020","Sat Jun 06 09:09:10 PDT 2020","","","","781","100% (1/1)","0% (0/0)","0% (0/0)","an activity you want to do","4100 University Dr, Third Ward, Houston, TX.","McDonald's fast food","I want to get a burger at McDonald's","I have wanted to eat there for sometime now","After that I will head home.","","","","4800 Calhoun Rd, Houston, TX."
"3PKVGQTFIHKZN3U7OUWL06WBT5UYRY","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","33ISQZVXPPMK0I1C07T2241XDL5CC7","A3US4UBW01DT3O","Submitted","Sat May 30 01:36:40 PDT 2020","Sat May 30 01:50:43 PDT 2020","Sat Jun 06 01:50:43 PDT 2020","","","","843","0% (0/0)","0% (0/0)","0% (0/0)","an activity you want to do","441 W Canfield St #9, Detroit, MI 48201, United States","Jolly Pumpkin Pizzeria & Brewery","I want to have a ""Fire & Smoke Pizza"" in W Canfield St","The restaurant name should be ""Jolly Pumpkin""","How long will it take me to reach by walk?","Are they open for customers?","","","4707 Anthony Wayne Dr, Detroit, MI 48201, United States"
"3PKVGQTFIHKZN3U7OUWL06WBT5UYRY","3V48FT8911W1LQUYRE4HO0F0P30JM0","Write descriptions about a place you want to travel or an activity you want to do","1. Pick a place in your city or choose an activity goal. 2. The task is to write how you would talk about it with a virtual agent, for example Alexa, to call a Uber taxi. 3. Provide descriptions to help the virtual agent to locate the place.","chat, utterance, data collection, short","$0.40","Fri May 29 23:34:51 PDT 2020","20","BatchId:4059944;OriginalHitTemplateId:928390845;","1200","604800","Sat May 30 23:34:51 PDT 2020","","","37TD41K0AH907ZQ8XTJ2H95FZQ1CSF","A1TO9C7AZND1VO","Submitted","Sat May 30 13:53:57 PDT 2020","Sat May 30 13:55:38 PDT 2020","Sat Jun 06 13:55:38 PDT 2020","","","","101","0% (0/0)","0% (0/0)","0% (0/0)","an activity you want to do","7700 Brooklyn Blvd. Brooklyn Park, MN","Walgreens","I want to go to the nearest Walgreens","I want to find a Walgreens that is open 24 hours","I want to find the fastest route by car","","","","Park Lawn Park, Brooklyn Park, MN"
